prop_equal,clause_factor,repetitiveness,sat,algorithm,treewidth,num_variables,prop_deterministic,answer,instance,time,literal_factor
0.77,2.2,0,,dpmc,35,70,0,7.61516e-11,70-2.2-3-0-0-0.77-51,79.61,3
0.57,2.2,0,,d4,34,70,0,,70-2.2-3-0-0-0.57-50,204.67000000000002,3
0.06,2.2,0,,dpmc,36,70,0,1.10646e-11,70-2.2-3-0-0-0.06-93,332.2,3
0.13,2.2,0,,dpmc,35,70,0,1.76645e-11,70-2.2-3-0-0-0.13-10,75.11,3
0.55,2.2,0,,dpmc,35,70,0,1.02779e-09,70-2.2-3-0-0-0.55-85,249.14,3
0.66,2.2,0,,dpmc,37,70,0,1.63272e-10,70-2.2-3-0-0-0.66-22,136.93,3
0.76,2.2,0,,c2d,35,70,0,6.359225e-11,70-2.2-3-0-0-0.76-34,53.83,3
0.53,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.53-7,256.8,3
0.68,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.68-12,18.09,3
0.19,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.19-67,9.2,3
0.69,2.2,0,,c2d,34,70,0,6.776152e-10,70-2.2-3-0-0-0.69-22,11.9,3
0.73,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.73-58,13.76,3
0.48,2.2,0,,dpmc,33,70,0,1.08812e-10,70-2.2-3-0-0-0.48-39,127.3,3
0.44,2.2,0,,dpmc,35,70,0,5.59813e-09,70-2.2-3-0-0-0.44-94,193.77,3
0.7,2.2,0,,dpmc,35,70,0,1.91252e-10,70-2.2-3-0-0-0.7-99,165.2,3
0.63,2.2,0,,cachet,36,70,0,5.92092e-11,70-2.2-3-0-0-0.63-61,1.17,3
0.78,2.2,0,,c2d,35,70,0,7.840199e-09,70-2.2-3-0-0-0.78-54,35.98,3
0.25,2.2,0,,dpmc,34,70,0,7.33285e-09,70-2.2-3-0-0-0.25-33,306.76,3
0.11,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.11-22,353.22,3
0.7,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.7-61,400.26,3
0.19,2.2,0,,dpmc,36,70,0,1.17277e-09,70-2.2-3-0-0-0.19-69,223.46,3
0.08,2.2,0,,cachet,37,70,0,4.32516e-11,70-2.2-3-0-0-0.08-98,10.59,3
0.03,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.03-31,24.09,3
0.52,2.2,0,,c2d,36,70,0,2.038678e-11,70-2.2-3-0-0-0.52-56,42.48,3
0.04,2.2,0,,c2d,36,70,0,6.647453e-12,70-2.2-3-0-0-0.04-95,95.88,3
0.25,2.2,0,,c2d,36,70,0,2.126811e-11,70-2.2-3-0-0-0.25-65,54.6,3
0.54,2.2,0,,dpmc,33,70,0,1.45489e-10,70-2.2-3-0-0-0.54-51,84.56,3
0.99,2.2,0,,d4,36,70,0,8.990475e-11,70-2.2-3-0-0-0.99-3,72.88,3
0.84,2.2,0,,d4,35,70,0,3.012984e-10,70-2.2-3-0-0-0.84-16,109.71000000000001,3
0.01,2.2,0,,c2d,34,70,0,3.75264e-13,70-2.2-3-0-0-0.01-34,52.2,3
0.12,2.2,0,,cachet,34,70,0,9.26971e-10,70-2.2-3-0-0-0.12-47,7.8,3
0.47,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.47-26,297.53,3
0.31,2.2,0,,dpmc,35,70,0,9.54049e-12,70-2.2-3-0-0-0.31-52,348.14,3
0.94,2.2,0,,dpmc,36,70,0,7.2021e-10,70-2.2-3-0-0-0.94-74,213.98,3
0.18,2.2,0,,dpmc,35,70,0,3.20089e-11,70-2.2-3-0-0-0.18-96,197.74,3
0.5,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.5-98,19.94,3
0.27,2.2,0,,c2d,39,70,0,6.308084e-12,70-2.2-3-0-0-0.27-81,114.28999999999999,3
0.31,2.2,0,,cachet,35,70,0,2.70612e-10,70-2.2-3-0-0-0.31-25,5.68,3
0.85,2.2,0,,cachet,37,70,0,1.59725e-10,70-2.2-3-0-0-0.85-11,4.39,3
0.95,2.2,0,,c2d,36,70,0,4.720807e-10,70-2.2-3-0-0-0.95-73,63.5,3
0.62,2.2,0,,cachet,35,70,0,2.30931e-10,70-2.2-3-0-0-0.62-88,9.94,3
0.02,2.2,0,,d4,34,70,0,3.736678e-11,70-2.2-3-0-0-0.02-75,77.42,3
0.41,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.41-41,500.66,3
0.37,2.2,0,,d4,35,70,0,4.816687e-09,70-2.2-3-0-0-0.37-51,68.72,3
0.31,2.2,0,,c2d,33,70,0,6.658501e-11,70-2.2-3-0-0-0.31-62,44.91,3
0.46,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.46-86,65.31,3
0.51,2.2,0,,dpmc,35,70,0,2.61539e-11,70-2.2-3-0-0-0.51-88,235.31,3
0.36,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.36-84,304.73,3
0.0,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.0-4,500.65,3
0.05,2.2,0,,c2d,39,70,0,,70-2.2-3-0-0-0.05-60,246.26,3
0.15,2.2,0,,cachet,35,70,0,3.11802e-15,70-2.2-3-0-0-0.15-6,3.1,3
0.99,2.2,0,,dpmc,37,70,0,1.12154e-09,70-2.2-3-0-0-0.99-77,240.63,3
0.21,2.2,0,,d4,36,70,0,3.927546e-11,70-2.2-3-0-0-0.21-24,88.01,3
0.58,2.2,0,,d4,34,70,0,2.774068e-10,70-2.2-3-0-0-0.58-40,115.62,3
0.96,2.2,0,,dpmc,34,70,0,4.91467e-10,70-2.2-3-0-0-0.96-56,62.58,3
0.16,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.16-43,335.22,3
0.44,2.2,0,,dpmc,35,70,0,1.84048e-10,70-2.2-3-0-0-0.44-96,218.38,3
0.52,2.2,0,,dpmc,37,70,0,3.75439e-11,70-2.2-3-0-0-0.52-42,166.53,3
0.07,2.2,0,,cachet,35,70,0,2.80484e-12,70-2.2-3-0-0-0.07-7,5.63,3
0.54,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.54-89,11.88,3
0.78,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.78-12,14.46,3
0.37,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.37-23,9.64,3
0.66,2.2,0,,d4,34,70,0,2.929986e-11,70-2.2-3-0-0-0.66-18,60.0,3
0.34,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.34-74,17.73,3
0.27,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.27-23,17.06,3
0.82,2.2,0,,cachet,35,70,0,4.24655e-10,70-2.2-3-0-0-0.82-77,6.88,3
0.29,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.29-8,12.53,3
0.74,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.74-74,51.35,3
0.08,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.08-50,30.39,3
0.25,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.25-72,14.91,3
0.91,2.2,0,,d4,36,70,0,5.223863e-10,70-2.2-3-0-0-0.91-98,158.57999999999998,3
0.71,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.71-39,11.94,3
0.91,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.91-24,370.83,3
0.58,2.2,0,,cachet,34,70,0,2.77407e-10,70-2.2-3-0-0-0.58-40,6.68,3
0.69,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.69-61,368.46,3
0.01,2.2,0,,cachet,36,70,0,1.21191e-12,70-2.2-3-0-0-0.01-17,9.24,3
0.73,2.2,0,,cachet,36,70,0,5.94309e-11,70-2.2-3-0-0-0.73-46,12.44,3
0.04,2.2,0,,cachet,36,70,0,7.62364e-11,70-2.2-3-0-0-0.04-89,21.56,3
0.84,2.2,0,,c2d,35,70,0,1.007434e-10,70-2.2-3-0-0-0.84-33,80.11,3
0.64,2.2,0,,d4,37,70,0,1.417538e-10,70-2.2-3-0-0-0.64-82,145.82999999999998,3
0.07,2.2,0,,dpmc,36,70,0,,70-2.2-3-0-0-0.07-5,329.7,3
0.16,2.2,0,,cachet,34,70,0,3.91614e-09,70-2.2-3-0-0-0.16-22,4.43,3
0.38,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.38-76,500.48,3
0.87,2.2,0,,cachet,36,70,0,1.00318e-09,70-2.2-3-0-0-0.87-85,13.65,3
0.5,2.2,0,,d4,34,70,0,3.66158e-10,70-2.2-3-0-0-0.5-42,144.39,3
0.09,2.2,0,,cachet,35,70,0,1.34696e-09,70-2.2-3-0-0-0.09-55,6.48,3
0.65,2.2,0,,c2d,36,70,0,1.684021e-10,70-2.2-3-0-0-0.65-91,67.68,3
0.92,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.92-14,584.96,3
0.72,2.2,0,,dpmc,36,70,0,3.76183e-11,70-2.2-3-0-0-0.72-49,210.3,3
0.75,2.2,0,,c2d,38,70,0,,70-2.2-3-0-0-0.75-57,208.53,3
0.5,2.2,0,,cachet,37,70,0,1.78364e-11,70-2.2-3-0-0-0.5-65,4.74,3
0.92,2.2,0,,c2d,35,70,0,,70-2.2-3-0-0-0.92-7,220.81,3
0.61,2.2,0,,dpmc,35,70,0,2.56779e-10,70-2.2-3-0-0-0.61-60,271.02,3
0.55,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.55-26,18.11,3
0.34,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.34-80,269.34,3
0.67,2.2,0,,dpmc,36,70,0,2.02767e-09,70-2.2-3-0-0-0.67-19,167.94,3
0.13,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.13-88,43.65,3
0.43,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.43-78,24.04,3
0.47,2.2,0,,cachet,37,70,0,7.31192e-10,70-2.2-3-0-0-0.47-78,12.96,3
0.07,2.2,0,,cachet,37,70,0,1.77841e-13,70-2.2-3-0-0-0.07-3,4.39,3
0.07,2.2,0,,dpmc,35,70,0,8.63563e-11,70-2.2-3-0-0-0.07-46,127.11,3
0.97,2.2,0,,cachet,36,70,0,5.49386e-10,70-2.2-3-0-0-0.97-25,4.52,3
0.83,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.83-4,15.1,3
0.06,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.06-73,500.54,3
0.23,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.23-88,267.1,3
0.25,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.25-49,500.49,3
0.94,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.94-59,38.43,3
0.01,2.2,0,,c2d,36,70,0,5.827624e-12,70-2.2-3-0-0-0.01-88,89.49,3
0.68,2.2,0,,d4,35,70,0,1.094757e-09,70-2.2-3-0-0-0.68-85,104.97,3
0.95,2.2,0,,dpmc,36,70,0,1.6573e-09,70-2.2-3-0-0-0.95-62,238.31,3
0.67,2.2,0,,cachet,36,70,0,2.9868e-10,70-2.2-3-0-0-0.67-50,3.57,3
0.31,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.31-60,33.17,3
0.61,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.61-37,20.73,3
0.47,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.47-41,500.69,3
0.87,2.2,0,,c2d,36,70,0,5.826019e-10,70-2.2-3-0-0-0.87-12,56.53,3
0.17,2.2,0,,cachet,34,70,0,2.4808e-11,70-2.2-3-0-0-0.17-10,2.99,3
0.94,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.94-43,15.06,3
0.19,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.19-32,387.48,3
0.05,2.2,0,,cachet,37,70,0,8.28057e-13,70-2.2-3-0-0-0.05-50,16.56,3
0.01,2.2,0,,cachet,36,70,0,2.99959e-14,70-2.2-3-0-0-0.01-33,3.51,3
0.68,2.2,0,,c2d,36,70,0,2.158828e-10,70-2.2-3-0-0-0.68-89,31.85,3
0.87,2.2,0,,cachet,38,70,0,5.72806e-10,70-2.2-3-0-0-0.87-68,8.5,3
0.84,2.2,0,,cachet,36,70,0,5.49299e-10,70-2.2-3-0-0-0.84-18,5.35,3
0.39,2.2,0,,c2d,38,70,0,4.20303e-12,70-2.2-3-0-0-0.39-2,63.07,3
0.14,2.2,0,,c2d,35,70,0,4.06381e-12,70-2.2-3-0-0-0.14-91,30.82,3
0.9,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.9-46,16.1,3
0.22,2.2,0,,cachet,36,70,0,3.27132e-11,70-2.2-3-0-0-0.22-42,9.84,3
0.52,2.2,0,,cachet,36,70,0,4.27081e-10,70-2.2-3-0-0-0.52-78,12.67,3
0.43,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.43-41,41.37,3
0.72,2.2,0,,dpmc,35,70,0,1.72934e-09,70-2.2-3-0-0-0.72-88,254.62,3
0.66,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.66-35,248.79,3
0.34,2.2,0,,c2d,36,70,0,3.013815e-11,70-2.2-3-0-0-0.34-97,83.24,3
0.41,2.2,0,,c2d,35,70,0,,70-2.2-3-0-0-0.41-56,181.49,3
0.81,2.2,0,,c2d,35,70,0,7.601637e-10,70-2.2-3-0-0-0.81-64,22.14,3
0.97,2.2,0,,d4,37,70,0,4.571072e-10,70-2.2-3-0-0-0.97-69,151.18,3
0.26,2.2,0,,cachet,37,70,0,2.50523e-11,70-2.2-3-0-0-0.26-37,5.61,3
0.52,2.2,0,,c2d,37,70,0,1.582208e-09,70-2.2-3-0-0-0.52-38,101.6,3
0.32,2.2,0,,cachet,35,70,0,2.48119e-11,70-2.2-3-0-0-0.32-4,5.87,3
0.54,2.2,0,,cachet,35,70,0,6.59874e-11,70-2.2-3-0-0-0.54-18,5.59,3
0.76,2.2,0,,cachet,36,70,0,5.03909e-11,70-2.2-3-0-0-0.76-30,9.13,3
0.65,2.2,0,,cachet,35,70,0,2.52495e-11,70-2.2-3-0-0-0.65-85,6.37,3
0.96,2.2,0,,cachet,36,70,0,2.67018e-10,70-2.2-3-0-0-0.96-48,7.46,3
0.01,2.2,0,,c2d,36,70,0,6.283504e-11,70-2.2-3-0-0-0.01-46,40.66,3
0.57,2.2,0,,d4,36,70,0,4.37384e-11,70-2.2-3-0-0-0.57-18,23.65,3
0.22,2.2,0,,cachet,37,70,0,3.22938e-11,70-2.2-3-0-0-0.22-39,17.57,3
0.64,2.2,0,,c2d,34,70,0,1.838329e-10,70-2.2-3-0-0-0.64-9,37.06,3
0.73,2.2,0,,dpmc,34,70,0,2.85029e-10,70-2.2-3-0-0-0.73-85,80.25,3
0.56,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.56-64,12.5,3
0.44,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.44-53,307.07,3
0.2,2.2,0,,d4,34,70,0,6.684485e-10,70-2.2-3-0-0-0.2-55,29.91,3
0.81,2.2,0,,c2d,35,70,0,3.447442e-10,70-2.2-3-0-0-0.81-40,68.56,3
0.89,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.89-21,289.77,3
0.53,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.53-5,345.87,3
0.69,2.2,0,,dpmc,37,70,0,5.5254e-10,70-2.2-3-0-0-0.69-59,246.72,3
0.6,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.6-72,44.09,3
0.34,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.34-27,18.05,3
0.8,2.2,0,,cachet,36,70,0,3.37004e-09,70-2.2-3-0-0-0.8-19,5.36,3
0.22,2.2,0,,cachet,37,70,0,6.4142e-13,70-2.2-3-0-0-0.22-5,9.29,3
0.71,2.2,0,,dpmc,36,70,0,2.56625e-10,70-2.2-3-0-0-0.71-87,472.67,3
0.4,2.2,0,,dpmc,37,70,0,1.43758e-08,70-2.2-3-0-0-0.4-57,451.79,3
0.74,2.2,0,,dpmc,34,70,0,1.46867e-11,70-2.2-3-0-0-0.74-23,252.84,3
0.2,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.2-87,7.38,3
0.48,2.2,0,,cachet,37,70,0,2.13123e-11,70-2.2-3-0-0-0.48-31,11.33,3
0.37,2.2,0,,c2d,35,70,0,9.951818e-11,70-2.2-3-0-0-0.37-12,39.87,3
0.05,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.05-36,17.55,3
0.45,2.2,0,,d4,37,70,0,5.516704e-10,70-2.2-3-0-0-0.45-57,97.35,3
0.11,2.2,0,,cachet,37,70,0,1.93542e-11,70-2.2-3-0-0-0.11-13,15.55,3
0.59,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.59-36,46.76,3
0.11,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.11-64,461.40999999999997,3
0.36,2.2,0,,c2d,37,70,0,1.384354e-11,70-2.2-3-0-0-0.36-2,73.18,3
0.94,2.2,0,,dpmc,38,70,0,2.2697e-10,70-2.2-3-0-0-0.94-59,230.74,3
0.38,2.2,0,,cachet,37,70,0,1.58182e-10,70-2.2-3-0-0-0.38-18,21.69,3
0.69,2.2,0,,c2d,34,70,0,1.735042e-10,70-2.2-3-0-0-0.69-65,30.91,3
0.14,2.2,0,,c2d,37,70,0,2.947449e-11,70-2.2-3-0-0-0.14-99,55.32,3
0.46,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.46-95,27.35,3
0.83,2.2,0,,d4,38,70,0,3.485847e-10,70-2.2-3-0-0-0.83-76,69.81,3
0.11,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.11-67,52.92,3
0.3,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.3-46,133.26,3
0.43,2.2,0,,d4,34,70,0,8.151675e-11,70-2.2-3-0-0-0.43-40,104.63,3
0.84,2.2,0,,dpmc,36,70,0,2.01685e-10,70-2.2-3-0-0-0.84-1,100.15,3
0.18,2.2,0,,c2d,35,70,0,2.793832e-10,70-2.2-3-0-0-0.18-89,64.69,3
0.83,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.83-49,21.49,3
0.43,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.43-62,285.67,3
0.28,2.2,0,,minic2d,39,70,0,0.0,70-2.2-3-0-0-0.28-68,40.95,3
0.14,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.14-6,52.3,3
0.16,2.2,0,,dpmc,33,70,0,1.24197e-12,70-2.2-3-0-0-0.16-41,64.26,3
0.57,2.2,0,,c2d,37,70,0,2.266914e-10,70-2.2-3-0-0-0.57-72,30.45,3
0.16,2.2,0,,c2d,33,70,0,3.497425e-12,70-2.2-3-0-0-0.16-41,10.36,3
0.96,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.96-27,28.1,3
0.18,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.18-3,12.63,3
1.0,2.2,0,1,minic2d,34,70,0,0.0,70-2.2-3-0-0-1.0-99,14.25,3
0.36,2.2,0,,cachet,37,70,0,6.5068e-10,70-2.2-3-0-0-0.36-31,11.83,3
0.85,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.85-4,13.52,3
0.64,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.64-86,11.7,3
0.3,2.2,0,,cachet,36,70,0,1.7063e-10,70-2.2-3-0-0-0.3-56,9.84,3
0.19,2.2,0,,d4,39,70,0,,70-2.2-3-0-0-0.19-12,605.61,3
0.19,2.2,0,,c2d,37,70,0,3.214718e-11,70-2.2-3-0-0-0.19-79,66.84,3
0.58,2.2,0,,cachet,37,70,0,2.60164e-11,70-2.2-3-0-0-0.58-3,8.15,3
0.39,2.2,0,,d4,35,70,0,1.532467e-10,70-2.2-3-0-0-0.39-82,88.05,3
0.39,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.39-7,34.9,3
0.84,2.2,0,,cachet,35,70,0,3.29999e-10,70-2.2-3-0-0-0.84-93,6.74,3
0.25,2.2,0,,c2d,35,70,0,5.052236e-13,70-2.2-3-0-0-0.25-59,12.1,3
0.63,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.63-30,18.48,3
0.86,2.2,0,,dpmc,36,70,0,3.42227e-09,70-2.2-3-0-0-0.86-51,160.1,3
0.1,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.1-83,44.2,3
0.79,2.2,0,,dpmc,35,70,0,7.76627e-10,70-2.2-3-0-0-0.79-24,194.85,3
0.05,2.2,0,,dpmc,36,70,0,2.43248e-10,70-2.2-3-0-0-0.05-22,244.84,3
0.4,2.2,0,,dpmc,35,70,0,1.85455e-12,70-2.2-3-0-0-0.4-66,276.39,3
0.7,2.2,0,,cachet,36,70,0,6.0899e-11,70-2.2-3-0-0-0.7-51,7.88,3
0.78,2.2,0,,d4,36,70,0,1.667893e-10,70-2.2-3-0-0-0.78-40,113.42,3
0.19,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.19-41,329.6,3
0.94,2.2,0,,cachet,35,70,0,1.10379e-09,70-2.2-3-0-0-0.94-1,8.17,3
0.96,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.96-69,39.99,3
0.63,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.63-45,27.9,3
0.68,2.2,0,,cachet,36,70,0,2.83779e-10,70-2.2-3-0-0-0.68-43,3.41,3
0.57,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.57-92,116.25999999999999,3
0.58,2.2,0,,c2d,38,70,0,,70-2.2-3-0-0-0.58-4,209.16,3
0.4,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.4-33,383.57,3
0.4,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.4-79,442.84,3
0.67,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.67-61,19.57,3
0.06,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.06-87,258.4,3
0.93,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.93-77,183.83,3
0.99,2.2,0,,dpmc,35,70,0,1.34879e-08,70-2.2-3-0-0-0.99-68,191.7,3
0.54,2.2,0,,c2d,36,70,0,3.699171e-11,70-2.2-3-0-0-0.54-6,114.47,3
0.81,2.2,0,,dpmc,33,70,0,5.26425e-10,70-2.2-3-0-0-0.81-23,99.24000000000001,3
0.04,2.2,0,,cachet,33,70,0,3.90009e-12,70-2.2-3-0-0-0.04-64,3.02,3
0.37,2.2,0,,dpmc,37,70,0,2.00324e-12,70-2.2-3-0-0-0.37-97,307.52,3
0.27,2.2,0,,dpmc,36,70,0,2.21133e-11,70-2.2-3-0-0-0.27-14,135.5,3
0.15,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.15-62,232.43,3
0.71,2.2,0,,dpmc,36,70,0,7.09292e-12,70-2.2-3-0-0-0.71-80,373.91,3
0.55,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.55-76,237.82,3
0.99,2.2,0,,cachet,37,70,0,3.79726e-09,70-2.2-3-0-0-0.99-94,30.71,3
0.13,2.2,0,,cachet,36,70,0,7.96911e-09,70-2.2-3-0-0-0.13-80,2.35,3
0.03,2.2,0,,d4,35,70,0,1.599696e-12,70-2.2-3-0-0-0.03-89,83.25,3
0.63,2.2,0,,dpmc,34,70,0,4.94785e-10,70-2.2-3-0-0-0.63-10,127.88,3
0.79,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.79-76,15.28,3
0.1,2.2,0,,c2d,35,70,0,1.354126e-11,70-2.2-3-0-0-0.1-89,24.72,3
0.14,2.2,0,,c2d,36,70,0,4.991848e-12,70-2.2-3-0-0-0.14-97,84.91,3
0.22,2.2,0,,d4,35,70,0,2.112268e-10,70-2.2-3-0-0-0.22-74,134.69,3
0.76,2.2,0,,c2d,36,70,0,1.114359e-11,70-2.2-3-0-0-0.76-69,55.47,3
0.71,2.2,0,,d4,34,70,0,,70-2.2-3-0-0-0.71-59,298.6,3
0.25,2.2,0,,cachet,37,70,0,6.27114e-13,70-2.2-3-0-0-0.25-24,6.4,3
0.65,2.2,0,,d4,36,70,0,1.980121e-11,70-2.2-3-0-0-0.65-10,151.26,3
0.68,2.2,0,,c2d,36,70,0,1.861583e-10,70-2.2-3-0-0-0.68-31,83.84,3
0.95,2.2,0,,dpmc,36,70,0,1.15815e-09,70-2.2-3-0-0-0.95-56,281.06,3
0.38,2.2,0,,dpmc,37,70,0,3.59242e-09,70-2.2-3-0-0-0.38-13,284.67,3
0.04,2.2,0,,d4,35,70,0,1.31132e-13,70-2.2-3-0-0-0.04-40,104.72,3
0.25,2.2,0,,dpmc,35,70,0,6.23366e-11,70-2.2-3-0-0-0.25-80,351.05,3
0.49,2.2,0,,d4,34,70,0,,70-2.2-3-0-0-0.49-82,294.98,3
0.34,2.2,0,,d4,34,70,0,4.02476e-12,70-2.2-3-0-0-0.34-82,33.9,3
0.28,2.2,0,,d4,34,70,0,2.476538e-11,70-2.2-3-0-0-0.28-52,34.89,3
0.34,2.2,0,,cachet,37,70,0,5.05083e-11,70-2.2-3-0-0-0.34-12,4.91,3
1.0,2.2,0,1,cachet,36,70,0,1.11385e-09,70-2.2-3-0-0-1.0-45,4.93,3
0.97,2.2,0,,dpmc,38,70,0,2.456e-10,70-2.2-3-0-0-0.97-7,233.43,3
0.42,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.42-63,195.84,3
0.81,2.2,0,,cachet,34,70,0,7.40724e-10,70-2.2-3-0-0-0.81-90,7.05,3
0.27,2.2,0,,dpmc,36,70,0,4.7728e-11,70-2.2-3-0-0-0.27-64,208.13,3
0.46,2.2,0,,cachet,37,70,0,3.18365e-11,70-2.2-3-0-0-0.46-13,3.61,3
0.18,2.2,0,,d4,35,70,0,3.254023e-11,70-2.2-3-0-0-0.18-96,84.06,3
0.82,2.2,0,,dpmc,36,70,0,1.31093e-09,70-2.2-3-0-0-0.82-88,246.97,3
0.48,2.2,0,,d4,36,70,0,3.177009e-11,70-2.2-3-0-0-0.48-5,152.54,3
0.27,2.2,0,,minic2d,31,70,0,0.0,70-2.2-3-0-0-0.27-2,8.81,3
0.27,2.2,0,,c2d,34,70,0,2.579267e-09,70-2.2-3-0-0-0.27-29,18.76,3
0.44,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.44-31,384.67,3
0.95,2.2,0,,cachet,36,70,0,1.78401e-09,70-2.2-3-0-0-0.95-59,11.69,3
0.98,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.98-75,402.47,3
0.09,2.2,0,,cachet,35,70,0,1.96716e-10,70-2.2-3-0-0-0.09-7,4.1,3
0.25,2.2,0,,cachet,37,70,0,5.43843e-11,70-2.2-3-0-0-0.25-75,7.84,3
0.73,2.2,0,,c2d,34,70,0,4.680201e-10,70-2.2-3-0-0-0.73-30,42.94,3
0.04,2.2,0,,c2d,36,70,0,2.90193e-12,70-2.2-3-0-0-0.04-70,113.97,3
0.27,2.2,0,,d4,36,70,0,1.764584e-10,70-2.2-3-0-0-0.27-71,106.94,3
